Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Tipo
86117849,2239,1,71648,32,32,32,32,0,32,32,32,0,38462.6391246092,892957.660320718,29489104,0,86117828,38479.8159070599,893156.856255941,29489104,0,0,0,0,0,0,0,0,0,0,17912,8,25.9992559730562,0.0116119946284306,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0142857142857,32,32,0,0,0,0,0,0,2239,71648,1,32,-1,-1,2239,0,1541928.75,1720163.21991769,4115645,562159,19973590,7929191.69537228,29489104,12938596,2
101703447,4443,1,142176,32,32,32,32,0,32,32,32,0,22890.7150573936,878404.517757227,54067838,0,101703431,22895.8647005853,878503.342270003,54067838,0,0,0,0,0,0,0,0,0,0,35544,8,43.6858349550335,0.00983250843012233,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007200720072,32,32,0,0,0,0,0,0,4443,142176,1,32,-1,-1,4443,0,2177842.25,1211077.69781639,3450488,532625,23202968,20579749.9998872,54067838,12421832,2
45716959,828,1,26496,32,32,32,32,0,32,32,32,0,55213.7185990338,1153599.46224674,29640089,0,45716958,55280.4812575575,1154295.95520918,29640089,0,0,0,0,0,0,0,0,0,0,6624,8,18.1114408768965,0.021873720865817,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0386007237636,32,32,0,0,0,0,0,0,828,26496,1,32,-1,-1,828,0,523355.5,442436.005881642,836205,210506,22306181.5,10371711.4516898,29640089,14972274,2
248323,533,1,17056,32,32,32,32,0,32,32,32,0,465.896810506567,2971.50083826559,32593,0,248307,466.742481203008,2974.23334524035,32593,0,0,0,0,0,0,0,0,0,0,4264,8,2146.39803803917,4.0270132045763,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.059925093633,32,32,0,0,0,0,0,0,533,17056,1,32,-1,-1,533,0,0,0,0,0,0,0,0,0,2
28299872,1282,1,41024,32,32,32,32,0,32,32,32,0,22074.7831513261,472463.074399959,12134464,0,28299872,22092.0156128025,472647.191210454,12134464,0,0,0,0,0,0,0,0,0,0,10256,8,45.3005582498748,0.0353358488688571,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.024941543258,32,32,0,0,0,0,0,0,1282,41024,1,32,-1,-1,1282,0,2182888.5,1695132.23729611,3381528,984249,11923522,298317.037274105,12134464,11712580,2
83036088,768,1,24576,32,32,32,32,0,32,32,32,0,108119.90625,1396964.36185292,29274575,0,83036088,108260.870925684,1397870.45531575,29274575,0,0,0,0,0,0,0,0,0,0,6144,8,9.24899063163958,0.012042956551614,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0416124837451,32,32,0,0,0,0,0,0,768,24576,1,32,-1,-1,768,0,557881,464278.422787986,1042176,787,16005421,7473747.61461263,29274575,11318454,2
14390897,71,1,2272,32,32,32,32,0,32,32,32,0,202688.690140845,1620065.060545,13653434,0,13950159,199287.985714286,1631507.16760648,13653434,0,0,0,0,0,0,0,0,0,0,568,8,4.93367439152681,0.0694883717116452,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.4444444444444,32,32,0,0,0,0,0,0,71,2272,1,32,-1,-1,71,0,545017,0,545017,545017,13653434,0,13653434,13653434,2
14351852,281,1,8992,32,32,32,32,0,32,32,32,0,51074.206405694,810387.260987957,13578220,0,14141883,50506.725,811782.334499154,13578220,0,0,0,0,0,0,0,0,0,0,2248,8,19.5793546366002,0.0696774186355879,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.113475177305,32,32,0,0,0,0,0,0,281,8992,1,32,-1,-1,281,0,209969,0,209969,209969,13578220,0,13578220,13578220,2
29408506,81,1,2592,32,32,32,32,0,32,32,32,0,363067.975308642,2244694.80899747,14889655,0,29408505,367606.3125,2258483.07300876,14889655,0,0,0,0,0,0,0,0,0,0,648,8,2.75430516599517,0.0340037674814219,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.390243902439,32,32,0,0,0,0,0,0,81,2592,1,32,-1,-1,81,0,335592.5,296195.009823765,545034,126151,14368660.5,736797.487821789,14889655,13847666,2
88440078,2223,1,71136,32,32,32,32,0,32,32,32,0,39784.1106612686,932039.284938657,30100655,0,88440078,39802.0153015301,932248.703180173,30100655,0,0,0,0,0,0,0,0,0,0,17784,8,25.1356630418169,0.0113070908870071,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0143884892086,32,32,0,0,0,0,0,0,2223,71136,1,32,-1,-1,2223,0,1618602,1120213.32106196,2597033,8406,20491417.5,9133238.11965353,30100655,12406946,2
86072082,1561,1,49952,32,32,32,32,0,32,32,32,0,55139.0659833439,936965.149003037,23945620,0,86072081,55174.4108974358,937264.561821299,23945620,0,0,0,0,0,0,0,0,0,0,12488,8,18.1359619022577,0.0116181690597423,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0204865556978,32,32,0,0,0,0,0,0,1561,49952,1,32,-1,-1,1561,0,1146293.2,1664649.33223388,4048370,9427,16059403.6,4478960.64338439,23945620,12891448,2
117470799,4158,1,133056,32,32,32,32,0,32,32,32,0,28251.7554112554,773054.982091121,39180031,0,117470798,28258.5513591532,773147.856965635,39180031,0,0,0,0,0,0,0,0,0,0,33264,8,35.3960306339621,0.00851275388022176,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0076941572493,32,32,0,0,0,0,0,0,4158,133056,1,32,-1,-1,4158,0,1927531.8,1370284.14588315,3841406,594641,17972189.6666667,10434727.1247026,39180031,12467571,2
102405203,2256,1,72192,32,32,32,32,0,32,32,32,0,45392.377216312,1231040.98787204,53595312,0,102405203,45412.5068736142,1231313.66541125,53595312,0,0,0,0,0,0,0,0,0,0,18048,8,22.0301306370146,0.00976512882846392,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0141781125388,32,32,0,0,0,0,0,0,2256,72192,1,32,-1,-1,2256,0,2738730.33333333,421529.972327394,3173260,2331530,23467390.5,20110121.8048684,53595312,12139566,2
70833904,4379,1,140128,32,32,32,32,0,32,32,32,0,16175.8173098881,548537.492853581,29288845,0,70833892,16179.5093650068,548600.096213221,29288845,0,0,0,0,0,0,0,0,0,0,35032,8,61.8206784141109,0.0141175333213315,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0073059360731,32,32,0,0,0,0,0,0,4379,140128,1,32,-1,-1,4379,0,846399.25,1085206.05395055,2342783,1,16550092.5,8584189.23844974,29288845,10587868,2
13215021,223,1,7136,32,32,32,32,0,32,32,32,0,59260.1838565023,868350.113824398,12967753,0,247268,1113.81981981982,8325.27983109461,111457,0,0,0,0,0,0,0,0,0,0,1784,8,16.8747367105962,0.0756714650699382,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.1428571428571,32,32,0,0,0,0,0,0,223,7136,1,32,-1,-1,223,0,0,0,0,0,12967753,0,12967753,12967753,2
753792,2,1,64,32,32,32,32,0,32,32,32,0,376896,218447.912125522,531362,222430,222430,222430,0,222430,222430,0,0,0,0,0,0,0,0,0,16,8,2.65325182543726,1.32662591271863,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.6666666666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,0,0,0,0,2
86572797,4965,1,158880,32,32,32,32,0,32,32,32,0,17436.6157099698,799892.583622011,53516747,0,86572797,17440.1283239323,799973.126858069,53516747,0,0,0,0,0,0,0,0,0,0,39720,8,57.3505786118935,0.0115509725300893,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0064438179621,32,32,0,0,0,0,0,0,4965,158880,1,32,-1,-1,4965,0,2456860.66666667,1664648.87277087,4285372,1029316,26097046.3333333,23751048.8231418,53516747,11905188,2
88216587,4644,1,148608,32,32,32,32,0,32,32,32,0,18995.8197674419,627622.944416917,29576446,0,88216587,18999.9110488908,627690.481486259,29576446,0,0,0,0,0,0,0,0,0,0,37152,8,52.6431610871547,0.0113357366682073,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0068891280947,32,32,0,0,0,0,0,0,4644,148608,1,32,-1,-1,4644,0,1640833.5,1366659.43562359,2967525,1,20014516.25,8629180.90378654,29576446,12668801,2
4,4,1,128,32,32,32,32,0,32,32,32,0,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,32,8,1000000,250000,32,32,32,0,0,0,0,0,0,0,0,0,0,0,38.4,32,32,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0,0,0,0,0,0,0,0,2
16463097,4320,1,138240,32,32,32,32,0,32,32,32,0,3810.90208333334,180141.803216867,11782388,0,16463097,3811.7844408428,180162.652075796,11782388,0,0,0,0,0,0,0,0,0,0,34560,8,262.405062668342,0.0607419126547089,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0074056931266,32,32,0,0,0,0,0,0,4320,138240,1,32,-1,-1,4320,0,1553389,0,1553389,1553389,11782388,0,11782388,11782388,2
268,2,1,64,32,32,32,32,0,32,32,32,0,134,185.261976670875,265,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,16,8,7462.68656716418,3731.34328358209,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.6666666666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,0,0,0,0,2
104137468,3642,1,116544,32,32,32,32,0,32,32,32,0,28593.4838001098,960083.762637997,53524938,0,104137468,28601.336995331,960215.516228075,53524938,0,0,0,0,0,0,0,0,0,0,29136,8,34.9730031845983,0.00960269170362391,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0087839692561,32,32,0,0,0,0,0,0,3642,116544,1,32,-1,-1,3642,0,2494025,1691139.80000432,4411212,549388,22930640,20400570.9184412,53524938,12374649,2
118761872,5143,1,164576,32,32,32,32,0,32,32,32,0,23091.9447793117,852710.077710298,55011831,0,118527299,23050.8166083236,852787.904381856,55011831,0,0,0,0,0,0,0,0,0,0,41144,8,43.3051442638088,0.00842021082321774,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0062208398134,32,32,0,0,0,0,0,0,5143,164576,1,32,-1,-1,5143,0,1831258.8,989963.147435146,2979006,343935,21641411,18662110.5120355,55011831,12384205,2
43092670,1276,1,40832,32,32,32,32,0,32,32,32,0,33771.6849529781,662473.049584169,14822091,0,43092670,33798.1725490196,662732.31991651,14822091,0,0,0,0,0,0,0,0,0,0,10208,8,29.6106043092712,0.0232058027502125,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0250587314017,32,32,0,0,0,0,0,0,1276,40832,1,32,-1,-1,1276,0,670472.333333333,675903.474006706,1400308,66075,13615951.6666667,1337140.00583945,14822091,12178098,2
46292984,1799,1,57568,32,32,32,32,0,32,32,32,0,25732.6203446359,759042.760056195,29517460,0,46292984,25746.9321468298,759253.685091289,29517460,0,0,0,0,0,0,0,0,0,0,14392,8,38.8611803464646,0.0216015454955334,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0177777777778,32,32,0,0,0,0,0,0,1799,57568,1,32,-1,-1,1799,0,1120330.5,963780.178796234,1801826,438835,21161592.5,11816981.1438926,29517460,12805725,2
85431513,4203,1,134496,32,32,32,32,0,32,32,32,0,20326.3176302641,602395.776870087,29548162,0,85431513,20331.1549262256,602467.38767598,29548162,0,0,0,0,0,0,0,0,0,0,33624,8,49.1973026393668,0.0117052825694425,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0076117982873,32,32,0,0,0,0,0,0,4203,134496,1,32,-1,-1,4203,0,981040.8,1214566.95915775,3060621,104171,16088954,7594852.82079235,29548162,11078951,2
16157445,2136,1,68352,32,32,32,32,0,32,32,32,0,7564.34691011236,260196.810774304,11968037,0,16157445,7567.8899297424,260257.716673131,11968037,0,0,0,0,0,0,0,0,0,0,17088,8,132.199119353338,0.0618909734800273,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0149742629855,32,32,0,0,0,0,0,0,2136,68352,1,32,-1,-1,2136,0,1538828,0,1538828,1538828,11968037,0,11968037,11968037,2
109688990,7690,1,246080,32,32,32,32,0,32,32,32,0,14263.8478543563,548800.92194843,39230609,0,109688990,14265.7029522695,548836.58872277,39230609,0,0,0,0,0,0,0,0,0,0,61520,8,70.1073097673705,0.00911668527534076,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0041607073202,32,32,0,0,0,0,0,0,7690,246080,1,32,-1,-1,7690,0,3040262.2,3808695.32538095,9535466,163725,18888185.6,11438725.0931534,39230609,12409790,2
86365236,3810,1,121920,32,32,32,32,0,32,32,32,0,22668.0409448819,531133.754239449,15771532,0,86365236,22673.992123917,531203.361818503,15771532,0,0,0,0,0,0,0,0,0,0,30480,8,44.1149723715223,0.0115787329059114,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0083967462608,32,32,0,0,0,0,0,0,3810,121920,1,32,-1,-1,3810,0,1076032.16666667,1662235.86131396,4099712,20273,13268660.1666667,1869004.22657344,15771532,10514811,2
16086046,1604,1,51328,32,32,32,32,0,32,32,32,0,10028.7069825436,287356.178877887,11366748,0,16086045,10034.9625701809,287445.742332674,11366748,0,0,0,0,0,0,0,0,0,0,12832,8,99.713751906466,0.062165680739692,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.019937694704,32,32,0,0,0,0,0,0,1604,51328,1,32,-1,-1,1604,0,1732239,0,1732239,1732239,11366748,0,11366748,11366748,2
30219821,640,1,20480,32,32,32,32,0,32,32,32,0,47218.4703125,781213.025910343,14867378,0,30219791,47292.3176838811,781822.786521983,14867378,0,0,0,0,0,0,0,0,0,0,5120,8,21.1781532392267,0.0330908644362917,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0499219968799,32,32,0,0,0,0,0,0,640,20480,1,32,-1,-1,640,0,302776,342604.549193381,545034,60518,13934022,1319964.7137223,14867378,13000666,2
14534736,206,1,6592,32,32,32,32,0,32,32,32,0,70556.9708737864,890113.216346566,12736042,0,1798694,8774.11707317073,77484.800522526,895833,0,0,0,0,0,0,0,0,0,0,1648,8,14.1729440424649,0.0688006992352665,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.1545893719807,32,32,0,0,0,0,0,0,206,6592,1,32,-1,-1,206,0,0,0,0,0,12736042,0,12736042,12736042,2
101358564,9,1,0,0,0,0,0,0,0,0,0,0,11262062.6666667,15500531.780954,44128885,204346,100350083,12543760.375,16052832.2148173,44128885,204346,0,0,0,0,0,0,0,0,0,0,0,0.0887936810154493,0.00986596455727214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,2929689.66666667,1811864.90313857,4607631,1008481,22631464.25,18075894.3043763,44128885,7069780,2
85558989,7264,1,232448,32,32,32,32,0,32,32,32,0,11778.4951817181,344439.227989772,17814431,0,85558988,11780.1167561614,344462.91462105,17814431,0,0,0,0,0,0,0,0,0,0,58112,8,84.9004889480403,0.0116878426415254,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0044046799725,32,32,0,0,0,0,0,0,7264,232448,1,32,-1,-1,7264,0,7103682.75,6286128.51277469,15807999,2133976,14286064.5,2557559.78986357,17814431,12252714,2
101291159,9143,1,292576,32,32,32,32,0,32,32,32,0,11078.5474133217,341395.201537694,18515742,0,101291159,11079.759243054,341413.855204565,18515742,0,0,0,0,0,0,0,0,0,0,73144,8,90.2645412518184,0.00987252994113731,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0034995625547,32,32,0,0,0,0,0,0,9143,292576,1,32,-1,-1,9143,0,5945693.8,6754010.76054167,17184330,273893,14252975,2555690.49990164,18515742,11589029,2
87325915,7439,1,238048,32,32,32,32,0,32,32,32,0,11738.9319801049,359943.314402655,17906055,0,87325915,11740.5102178005,359967.487345014,17906055,0,0,0,0,0,0,0,0,0,0,59512,8,85.1866252990306,0.0114513543889005,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0043010752688,32,32,0,0,0,0,0,0,7439,238048,1,32,-1,-1,7439,0,6517014.75,7644652.86149233,17323609,609687,15245990.75,2574888.51586528,17906055,12257084,2
101013413,6998,1,223936,32,32,32,32,0,32,32,32,0,14434.6117462132,387512.765882277,17578771,0,100987373,14432.9531227669,387540.435359946,17578771,0,0,0,0,0,0,0,0,0,0,55984,8,69.2779284667869,0.00989967540251313,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.004572081726,32,32,0,0,0,0,0,0,6998,223936,1,32,-1,-1,6998,0,6003584.2,7020092.23884514,17694129,973389,14198815.2,1997968.57564783,17578771,12470204,2
87379570,7410,1,237120,32,32,32,32,0,32,32,32,0,11792.1147098515,338177.347689823,17603013,0,87379570,11793.7063031448,338200.144309801,17603013,0,0,0,0,0,0,0,0,0,0,59280,8,84.8024315065867,0.0114443227404301,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0043179058157,32,32,0,0,0,0,0,0,7410,237120,1,32,-1,-1,7410,0,7371368,7271526.86160424,17478526,805204,14176870,2297452.02960715,17603013,12769233,2
87380863,9089,1,290848,32,32,32,32,0,32,32,32,0,9613.91385190889,323770.002111251,17636735,0,87380863,9614.9717209507,323787.800923134,17636735,0,0,0,0,0,0,0,0,0,0,72712,8,104.01591021137,0.0114441533954637,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0035203520352,32,32,0,0,0,0,0,0,9089,290848,1,32,-1,-1,9089,0,8526281.33333333,8211453.52470635,17260071,962723,15162279.75,1965410.23274046,17636735,13207369,2
87330839,7920,1,253440,32,32,32,32,0,32,32,32,0,11026.6210858586,430983.291524348,32700917,0,87330839,11028.013511807,431010.48826298,32700917,0,0,0,0,0,0,0,0,0,0,63360,8,90.6896130930335,0.0114507087238679,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0040398939528,32,32,0,0,0,0,0,0,7920,253440,1,32,-1,-1,7920,0,8664713,8392585.32753317,17519268,826698,19981153.6666667,11062955.0706947,32700917,12599171,2
70292196,3326,1,106432,32,32,32,32,0,32,32,32,0,21134.1539386651,463278.887906509,15699530,0,70292196,21140.5100751879,463348.424578167,15699530,0,0,0,0,0,0,0,0,0,0,26608,8,47.3167746815023,0.0142263303311793,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.009618274722,32,32,0,0,0,0,0,0,3326,106432,1,32,-1,-1,3326,0,4485172.25,3094667.03235328,7921069,489016,13087876.75,1770602.74241276,15699530,11971727,2
96339638,5872,1,187904,32,32,32,32,0,32,32,32,0,16406.6141008174,427336.773281836,16290212,0,96339638,16409.4086186339,427373.118139319,16290212,0,0,0,0,0,0,0,0,0,0,46976,8,60.9510282776857,0.0103799435077803,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0054486633748,32,32,0,0,0,0,0,0,5872,187904,1,32,-1,-1,5872,0,6003669.25,4658957.20341605,12169406,1889081,14453897,1271384.39505171,16290212,13180448,2
110294377,8050,1,257600,32,32,32,32,0,32,32,32,0,13701.1648447205,523240.368019625,31535301,0,110294376,13702.8669399926,523272.852200623,31535301,0,0,0,0,0,0,0,0,0,0,64400,8,72.9864950413565,0.00906664534675236,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0039746615327,32,32,0,0,0,0,0,0,8050,257600,1,32,-1,-1,8050,0,5787538.5,4454479.3708334,11194739,1322512,21745212.75,9973916.26026803,31535301,12672014,2
76621500,7619,1,243808,32,32,32,32,0,32,32,32,0,10056.6347289671,352741.672194819,16879633,0,76621500,10057.954843791,352764.807508124,16879633,0,0,0,0,0,0,0,0,0,0,60952,8,99.4368421396083,0.013051167100618,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0041994750656,32,32,0,0,0,0,0,0,7619,243808,1,32,-1,-1,7619,0,3547587,2970385.14322268,6879165,133221,15260277.5,1727247.92387379,16879633,12829575,2
100775154,7995,1,255840,32,32,32,32,0,32,32,32,0,12604.7722326454,367158.311464591,17461241,0,100775153,12606.348886665,367181.251170608,17461241,0,0,0,0,0,0,0,0,0,0,63960,8,79.3350313312347,0.00992308084193054,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0040020010005,32,32,0,0,0,0,0,0,7995,255840,1,32,-1,-1,7995,0,5477279.4,7070078.74095372,17145905,142242,14412073.2,2107137.17064462,17461241,11988006,2
117116689,4492,1,143744,32,32,32,32,0,32,32,32,0,26072.2816117542,784047.295638914,43352601,0,117116689,26078.0870630149,784134.504609438,43352601,0,0,0,0,0,0,0,0,0,0,35936,8,38.3549094356655,0.00853849275059338,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0071221900734,32,32,0,0,0,0,0,0,4492,143744,1,32,-1,-1,4492,0,3807302.5,2698468.47655165,7490196,1106742,20363509,13002534.954619,43352601,12747626,2
93142105,5646,1,180672,32,32,32,32,0,32,32,32,0,16497.0076160113,573110.861432454,36240281,0,93142105,16499.9300265722,573161.588803917,36240281,0,0,0,0,0,0,0,0,0,0,45168,8,60.6170539091853,0.0107362830161504,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0056667256951,32,32,0,0,0,0,0,0,5646,180672,1,32,-1,-1,5646,0,5702857.66666667,4930050.7323031,9444264,116403,19007974.5,11492298.4854346,36240281,13003673,2
115802651,4173,1,133536,32,32,32,32,0,32,32,32,0,27750.4555475677,808108.963213582,43102430,0,115802650,27757.106903164,808205.715495634,43102430,0,0,0,0,0,0,0,0,0,0,33384,8,36.0354444735466,0.00863538089469126,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0076665069478,32,32,0,0,0,0,0,0,4173,133536,1,32,-1,-1,4173,0,3745990.25,3241755.99825448,8131226,426434,20112451.6,13115993.6576314,43102430,12396439,2
75057363,6913,1,221216,32,32,32,32,0,32,32,32,0,10857.4226819037,336815.079101342,15859227,0,74816668,10824.1707175926,336828.098286844,15859227,0,0,0,0,0,0,0,0,0,0,55304,8,92.1028893594357,0.013323143260442,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0046282904252,32,32,0,0,0,0,0,0,6913,221216,1,32,-1,-1,6913,0,5041096.25,1538800.60485656,7134046,3601850,13723244.5,1427089.0459684,15859227,12922956,2
87330842,10291,1,329312,32,32,32,32,0,32,32,32,0,8486.13759595766,287553.398369385,16060687,0,87330842,8486.96229348883,287567.359685393,16060687,0,0,0,0,0,0,0,0,0,0,82328,8,117.839239429296,0.0114507083305117,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0031092110377,32,32,0,0,0,0,0,0,10291,329312,1,32,-1,-1,10291,0,7220497.25,7073384.4000043,17602099,1695601,14322019,1438146.68571116,16060687,12691095,2
78138710,7985,1,255520,32,32,32,32,0,32,32,32,0,9785.6869129618,318542.584750848,16654347,0,78138710,9786.91257515029,318562.516604336,16654347,0,0,0,0,0,0,0,0,0,0,63880,8,102.190066869545,0.0127977541477201,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0040070122715,32,32,0,0,0,0,0,0,7985,255520,1,32,-1,-1,7985,0,5273390.5,3221461.75371311,8250920,1459143,13974976,1826192.53611934,16654347,12764202,2
117928078,7121,1,227872,32,32,32,32,0,32,32,32,0,16560.6063755091,622480.381450882,43408246,0,117854769,16552.6360955056,622523.736184263,43408246,0,0,0,0,0,0,0,0,0,0,56968,8,60.38426234675,0.00847974474747227,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0044931199101,32,32,0,0,0,0,0,0,7121,227872,1,32,-1,-1,7121,0,4241725.75,2421964.89018226,7147166,1294509,20189379,13321221.5395397,43408246,12017929,2
100764026,8002,1,256064,32,32,32,32,0,32,32,32,0,12592.3551612097,369446.795076375,18234337,0,100763325,12593.8413948256,369469.860856408,18234337,0,0,0,0,0,0,0,0,0,0,64016,8,79.4132620306378,0.00992417670965231,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0039985005623,32,32,0,0,0,0,0,0,8002,256064,1,32,-1,-1,8002,0,5622206.4,6786356.824729,17395059,136871,14475820,2298601.94630019,18234337,12360201,2
87379577,8307,1,265824,32,32,32,32,0,32,32,32,0,10518.788612014,330755.151808556,17454249,0,87379577,10520.0550204672,330775.044081503,17454249,0,0,0,0,0,0,0,0,0,0,66456,8,95.0679813888319,0.0114443218236225,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.003851709196,32,32,0,0,0,0,0,0,8307,265824,1,32,-1,-1,8307,0,9074310.66666667,7749862.70994863,17776462,2916361,14705315.75,2095365.9212633,17454249,12484891,2
109555578,3940,1,126080,32,32,32,32,0,32,32,32,0,27805.9842639594,905833.08122088,46164698,0,109555578,27813.0434120335,905947.977351584,46164698,0,0,0,0,0,0,0,0,0,0,31520,8,35.9634814760413,0.00912778717666023,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0081197665567,32,32,0,0,0,0,0,0,3940,126080,1,32,-1,-1,3940,0,2800320,2149290.43141886,4732533,56597,24588574.5,16419118.4210405,46164698,11667140,2
71102092,5809,1,185888,32,32,32,32,0,32,32,32,0,12239.9882940265,470683.547469424,29623866,0,71102019,12242.083161157,470724.045897748,29623866,0,0,0,0,0,0,0,0,0,0,46472,8,81.6994245401387,0.0140642837906935,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0055077452668,32,32,0,0,0,0,0,0,5809,185888,1,32,-1,-1,5809,0,4200545.33333333,2993266.94596545,7518706,1703608,19293557,9031106.06401691,29623866,12893731,2
107331496,7395,1,236640,32,32,32,32,0,32,32,32,0,14514.0630155511,417854.909065487,15925890,0,107331496,14516.0259670003,417883.134184131,15925890,0,0,0,0,0,0,0,0,0,0,59160,8,68.8986949366661,0.0093169296736533,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0043266630611,32,32,0,0,0,0,0,0,7395,236640,1,32,-1,-1,7395,0,3375645.83333333,3814783.82286925,8651486,4,14512936.8333333,1264516.48499534,15925890,12515591,2
115009223,5663,1,181216,32,32,32,32,0,32,32,32,0,20308.8862793572,845298.901751582,59281459,0,114432182,20210.5584599082,845341.168699306,59281459,0,0,0,0,0,0,0,0,0,0,45304,8,49.2395292506237,0.00869495483853499,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0056497175141,32,32,0,0,0,0,0,0,5663,181216,1,32,-1,-1,5663,0,4067301.75,3150299.08854449,7677940,4,24676289.75,23088316.1768975,59281459,12460530,2
