'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Fwd PSH Flags','Bwd PSH Flags','Fwd URG Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Fwd Byts/b Avg','Fwd Pkts/b Avg','Fwd Blk Rate Avg','Bwd Byts/b Avg','Bwd Pkts/b Avg','Bwd Blk Rate Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Fwd Win Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Fwd Seg Size Min','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Comportamento
109466398,6,1,1800,300,300,300,300,0,300,300,300,0,18244399.666667,27395160.216465,59604806,3841,106496547,21299309.4,29463960.239861,59604806,3841,0,0,0,0,0,0,0,0,0,48,8,0.054811,0.009135,300,300,300,0,0,0,0,0,0,0,0,0,0,0,342.857143,300,300,0,0,0,0,0,0,6,1800,1,300,-1,-1,6,0,1540527.5,2165817.866193,3071992,9063,53190751,9070843.570807,59604806,46776696,1
1,3,1,96,32,32,32,32,0,32,32,32,0,0.333333,0.57735,1,0,1,0.5,0.707107,1,0,0,0,0,0,0,0,0,0,0,24,8,3000000,1000000,32,32,32,0,0,0,0,0,0,0,0,0,0,0,40,32,32,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0,0,0,0,0,0,0,0,1
103649081,2268,1,72576,32,32,32,32,0,32,32,32,0,45700.652998,1244433.735051,54432303,0,103649081,45720.812086,1244707.922559,54432303,0,0,0,0,0,0,0,0,0,0,18144,8,21.881525,0.009648,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.014103,32,32,0,0,0,0,0,0,2268,72576,1,32,-1,-1,2268,0,2211647.75,1649905.237454,3844806,1,23700621.75,20525294.712597,54432303,12368908,1
28110537,2609,1,83488,32,32,32,32,0,32,32,32,0,10774.448831,324100.415344,11782163,0,27568530,10570.755368,323995.493103,11782163,0,0,0,0,0,0,0,0,0,0,20872,8,92.812172,0.035574,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.012261,32,32,0,0,0,0,0,0,2609,83488,1,32,-1,-1,2609,0,2335259.5,1084733.622145,3102282,1568237,11658443.5,174965.79483,11782163,11534724,1
86071954,3021,1,96672,32,32,32,32,0,32,32,32,0,28491.212843,611186.401533,15313266,0,86071954,28500.64702,611287.396469,15313266,0,0,0,0,0,0,0,0,0,0,24168,8,35.098541,0.011618,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.010589,32,32,0,0,0,0,0,0,3021,96672,1,32,-1,-1,3021,0,645445.5,1083420.086053,2809731,2,13659226.833333,1393320.839314,15313266,11746238,1
88434173,3013,1,96416,32,32,32,32,0,32,32,32,0,29350.870561,793485.836493,29577703,0,88434173,29360.615206,793617.409742,29577703,0,0,0,0,0,0,0,0,0,0,24104,8,34.07054,0.011308,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.010617,32,32,0,0,0,0,0,0,3013,96416,1,32,-1,-1,3013,0,1645665.5,1273099.887269,3106671,4,20326168.75,9002135.880041,29577703,12076743,1
58457033,510,1,16320,32,32,32,32,0,32,32,32,0,114621.633333,1595778.069249,30312260,0,58457032,114846.821218,1597339.833544,30312260,0,0,0,0,0,0,0,0,0,0,4080,8,8.724357,0.017107,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.062622,32,32,0,0,0,0,0,0,510,16320,1,32,-1,-1,510,0,33591.333333,55738.988799,97953,1281,19325216.666667,9551548.2371,30312260,12997589,1
14351850,2,1,64,32,32,32,32,0,32,32,32,0,7175925,9440601.020398,13851438,500412,500412,500412,0,500412,500412,0,0,0,0,0,0,0,0,0,16,8,0.139355,0.069677,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,13851438,0,13851438,13851438,1
117164083,2175,1,69600,32,32,32,32,0,32,32,32,0,53868.543908,1189514.818756,43097435,0,117164083,53893.322447,1189787.929189,43097435,0,0,0,0,0,0,0,0,0,0,17400,8,18.563709,0.008535,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.014706,32,32,0,0,0,0,0,0,2175,69600,1,32,-1,-1,2175,0,1687438.2,1471168.051232,3462747,30754,21593728,13637821.383722,43097435,11137049,1
15486233,2978,1,95296,32,32,32,32,0,32,32,32,0,5200.212559,220342.292796,11997623,0,15486233,5201.959355,220379.288938,11997623,0,0,0,0,0,0,0,0,0,0,23824,8,192.299832,0.064573,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.010742,32,32,0,0,0,0,0,0,2978,95296,1,32,-1,-1,2978,0,3104321,0,3104321,3104321,11997623,0,11997623,11997623,1
13838036,189,1,6048,32,32,32,32,0,32,32,32,0,73217.121693,946900.766627,13003424,0,834612,4439.425532,50937.723854,696108,0,0,0,0,0,0,0,0,0,0,1512,8,13.658008,0.072265,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.168421,32,32,0,0,0,0,0,0,189,6048,1,32,-1,-1,189,0,0,0,0,0,13003424,0,13003424,13003424,1
16195191,928,1,29696,32,32,32,32,0,32,32,32,0,17451.71444,408149.791363,12366069,0,16195191,17470.540453,408369.712019,12366069,0,0,0,0,0,0,0,0,0,0,7424,8,57.300961,0.061747,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.034446,32,32,0,0,0,0,0,0,928,29696,1,32,-1,-1,928,0,1503608,0,1503608,1503608,12366069,0,12366069,12366069,1
12708477,362,1,11584,32,32,32,32,0,32,32,32,0,35106.290055,652118.304199,12407486,0,300991,833.770083,7154.587988,100138,0,0,0,0,0,0,0,0,0,0,2896,8,28.484924,0.078688,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.088154,32,32,0,0,0,0,0,0,362,11584,1,32,-1,-1,362,0,0,0,0,0,12407486,0,12407486,12407486,1
7,5,1,160,32,32,32,32,0,32,32,32,0,1.4,0.894427,3,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,40,8,714285.714286,142857.142857,32,32,32,0,0,0,0,0,0,0,0,0,0,0,37.333333,32,32,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,0,0,0,0,0,0,0,0,1
115720350,3106,1,99392,32,32,32,32,0,32,32,32,0,37257.034771,1098515.596167,55039862,0,115720349,37269.033494,1098692.329962,55039862,0,0,0,0,0,0,0,0,0,0,24848,8,26.840569,0.008642,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.010299,32,32,0,0,0,0,0,0,3106,99392,1,32,-1,-1,3106,0,1467164.6,961685.411969,2450478,221757,21662008,18700158.32942,55039862,12093174,1
14986572,30,1,960,32,32,32,32,0,32,32,32,0,499552.4,2735565.923859,14983420,0,3152,108.689655,584.350195,3147,0,0,0,0,0,0,0,0,0,0,240,8,2.001792,0.066726,32,32,32,0,0,0,0,0,0,0,0,0,0,0,33.032258,32,32,0,0,0,0,0,0,30,960,1,32,-1,-1,30,0,0,0,0,0,14983420,0,14983420,14983420,1
102676011,4934,1,157888,32,32,32,32,0,32,32,32,0,20809.892785,737084.368202,42366846,0,102676011,20814.111291,737159.02954,42366846,0,0,0,0,0,0,0,0,0,0,39472,8,48.054068,0.009739,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.006484,32,32,0,0,0,0,0,0,4934,157888,1,32,-1,-1,4934,0,2422447.75,1335063.022965,3286831,442692,22799882.25,14094359.654178,42366846,11538611,1
43153667,375,1,12000,32,32,32,32,0,32,32,32,0,115076.445333,1219696.7579,15434682,0,43153667,115384.136364,1221316.07231,15434682,0,0,0,0,0,0,0,0,0,0,3000,8,8.689876,0.023173,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.085106,32,32,0,0,0,0,0,0,375,12000,1,32,-1,-1,375,0,719661.333333,992150.519609,1863142,87080,13597494,1595059.541375,15434682,12565895,1
101314066,4834,1,154688,32,32,32,32,0,32,32,32,0,20958.64005,839903.780452,54066749,0,101314066,20962.976619,839990.632406,54066749,0,0,0,0,0,0,0,0,0,0,38672,8,47.713019,0.00987,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.006618,32,32,0,0,0,0,0,0,4834,154688,1,32,-1,-1,4834,0,2234465.25,1172079.09461,3737516,1058940,23036512,20688269.101747,54066749,12390375,1
88497381,4076,1,130432,32,32,32,32,0,32,32,32,0,21711.820658,708962.072669,38866792,0,88497373,21717.146748,709048.996339,38866792,0,0,0,0,0,0,0,0,0,0,32608,8,46.05786,0.0113,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007849,32,32,0,0,0,0,0,0,4076,130432,1,32,-1,-1,4076,0,2468316,1676222.022461,3848321,61261,19656029.25,12909252.32156,38866792,11731431,1
15730531,1339,1,42848,32,32,32,32,0,32,32,32,0,11747.96938,410822.222035,15028743,0,15730531,11756.749626,410975.703471,15028743,0,0,0,0,0,0,0,0,0,0,10712,8,85.121093,0.063571,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.023881,32,32,0,0,0,0,0,0,1339,42848,1,32,-1,-1,1339,0,152385,0,152385,152385,15028743,0,15028743,15028743,1
13631498,2,1,64,32,32,32,32,0,32,32,32,0,6815749,8453747.240225,12793451,838047,838047,838047,0,838047,838047,0,0,0,0,0,0,0,0,0,16,8,0.146719,0.07336,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,12793451,0,12793451,12793451,1
27671678,282,1,9024,32,32,32,32,0,32,32,32,0,98126.51773,1110535.783687,13596513,0,27449240,97684.128114,1112492.222936,13596513,0,0,0,0,0,0,0,0,0,0,2256,8,10.190925,0.036138,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.113074,32,32,0,0,0,0,0,0,282,9024,1,32,-1,-1,282,0,534719,441632.025471,847000,222438,13194209,568943.772997,13596513,12791905,1
369324,2,1,64,32,32,32,32,0,32,32,32,0,184662,40388.525128,213221,156103,213221,213221,0,213221,213221,0,0,0,0,0,0,0,0,0,16,8,5.415299,2.70765,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,0,0,0,0,1
28748967,4371,1,139872,32,32,32,32,0,32,32,32,0,6577.205903,250129.658358,12058512,0,28748967,6578.710984,250158.26243,12058512,0,0,0,0,0,0,0,0,0,0,34968,8,152.040245,0.034784,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007319,32,32,0,0,0,0,0,0,4371,139872,1,32,-1,-1,4371,0,2394627.5,803603.522295,2962861,1826394,11660340,563100.242557,12058512,11262168,1
6,5,1,160,32,32,32,32,0,32,32,32,0,1.2,1.095445,3,0,3,0.75,0.5,1,0,0,0,0,0,0,0,0,0,0,40,8,833333.333333,166666.666667,32,32,32,0,0,0,0,0,0,0,0,0,0,0,37.333333,32,32,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,0,0,0,0,0,0,0,0,1
46294619,1693,1,54176,32,32,32,32,0,32,32,32,0,27344.724749,600628.411131,14951448,0,46294619,27360.885934,600805.612299,14951448,0,0,0,0,0,0,0,0,0,0,13544,8,36.570125,0.021601,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.01889,32,32,0,0,0,0,0,0,1693,54176,1,32,-1,-1,1693,0,630458.333333,906567.431117,1671579,15477,14225556.666667,1177262.977001,14951448,12867242,1
1251,5,1,160,32,32,32,32,0,32,32,32,0,250.2,54.997273,325,202,1049,262.25,55.36169,325,203,0,0,0,0,0,0,0,0,0,40,8,3996.802558,799.360512,32,32,32,0,0,0,0,0,0,0,0,0,0,0,37.333333,32,32,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,0,0,0,0,0,0,0,0,1
46301807,1225,1,39200,32,32,32,32,0,32,32,32,0,37797.393469,910546.196008,29481739,0,46301806,37828.272876,910917.73754,29481739,0,0,0,0,0,0,0,0,0,0,9800,8,26.456851,0.021597,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.026101,32,32,0,0,0,0,0,0,1225,39200,1,32,-1,-1,1225,0,1060640,846197.513473,1658992,462288,20744993.5,12355623.977102,29481739,12008248,1
15968278,2802,1,89664,32,32,32,32,0,32,32,32,0,5698.885796,219400.107725,11557641,0,15968278,5700.920386,219439.25638,11557641,0,0,0,0,0,0,0,0,0,0,22416,8,175.472897,0.062624,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.011416,32,32,0,0,0,0,0,0,2802,89664,1,32,-1,-1,2802,0,1806340,0,1806340,1806340,11557641,0,11557641,11557641,1
114405,302,1,9664,32,32,32,32,0,32,32,32,0,378.824503,2387.790736,24128,0,114405,380.083056,2391.66674,24128,0,0,0,0,0,0,0,0,0,0,2416,8,2639.744766,8.740877,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.105611,32,32,0,0,0,0,0,0,302,9664,1,32,-1,-1,302,0,0,0,0,0,0,0,0,0,1
234,5,1,160,32,32,32,32,0,32,32,32,0,46.8,92.632068,212,1,216,54,105.334388,212,1,0,0,0,0,0,0,0,0,0,40,8,21367.521368,4273.504274,32,32,32,0,0,0,0,0,0,0,0,0,0,0,37.333333,32,32,0,0,0,0,0,0,5,160,1,32,-1,-1,5,0,0,0,0,0,0,0,0,0,1
116476433,4198,1,134336,32,32,32,32,0,32,32,32,0,27745.696284,1014865.878184,57721980,0,116476433,27752.307124,1014986.71312,57721980,0,0,0,0,0,0,0,0,0,0,33584,8,36.041626,0.008585,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007621,32,32,0,0,0,0,0,0,4198,134336,1,32,-1,-1,4198,0,1825286.5,1344407.299472,3076079,279322,27232085.75,21261765.524403,57721980,11755073,1
73201812,2269,1,72608,32,32,32,32,0,32,32,32,0,32261.706479,850605.482641,29940940,0,73201798,32275.925044,850792.798229,29940940,0,0,0,0,0,0,0,0,0,0,18152,8,30.9965,0.013661,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.014097,32,32,0,0,0,0,0,0,2269,72608,1,32,-1,-1,2269,0,1557549.666667,1920299.999547,3748188,164943,22392990.333333,8220371.735827,29940940,13634454,1
15528166,3524,1,112768,32,32,32,32,0,32,32,32,0,4406.403519,198800.993471,11776283,0,15528166,4407.654272,198829.200342,11776283,0,0,0,0,0,0,0,0,0,0,28192,8,226.942448,0.064399,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.009078,32,32,0,0,0,0,0,0,3524,112768,1,32,-1,-1,3524,0,3151918,0,3151918,3151918,11776283,0,11776283,11776283,1
4802710,2,1,0,0,0,0,0,0,0,0,0,0,2401355,3257319.914448,4704628,98082,98082,98082,0,98082,98082,0,0,0,0,0,0,0,0,0,0,0,0.416432,0.208216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1
29299527,767,1,24544,32,32,32,32,0,32,32,32,0,38200.16558,726698.988755,14806543,0,29299506,38250.007833,727172.48843,14806543,0,0,0,0,0,0,0,0,0,0,6136,8,26.177897,0.03413,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.041667,32,32,0,0,0,0,0,0,767,24544,1,32,-1,-1,767,0,430436,457297.269102,753794,107078,14219327.5,830448.124136,14806543,13632112,1
46077318,981,1,31392,32,32,32,32,0,32,32,32,0,46969.743119,784886.667957,14895909,0,46077318,47017.671429,785285.990791,14895909,0,0,0,0,0,0,0,0,0,0,7848,8,21.290302,0.021703,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.032587,32,32,0,0,0,0,0,0,981,31392,1,32,-1,-1,981,0,249624.333333,172871.415498,404080,62888,14100148.333333,1009520.675949,14895909,12964565,1
103548582,2649,1,84768,32,32,32,32,0,32,32,32,0,39089.687429,1141027.375062,53533155,0,103548452,39104.400302,1141242.635569,53533155,0,0,0,0,0,0,0,0,0,0,21192,8,25.582195,0.009657,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.012075,32,32,0,0,0,0,0,0,2649,84768,1,32,-1,-1,2649,0,1925816.75,1095917.430803,3320749,768045,23773373.25,19887507.748463,53533155,11968052,1
45834899,1740,1,55680,32,32,32,32,0,32,32,32,0,26341.895977,580808.539718,14744642,0,45815759,26346.037378,580975.581056,14744642,0,0,0,0,0,0,0,0,0,0,13920,8,37.96234,0.021817,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.01838,32,32,0,0,0,0,0,0,1740,55680,1,32,-1,-1,1740,0,523768,474581.797648,954346,14915,13925536.666667,1244413.641071,14744642,12493553,1
117036984,5008,1,160256,32,32,32,32,0,32,32,32,0,23370.004792,704240.016688,38564899,0,116637020,23294.791292,704290.236159,38564899,0,0,0,0,0,0,0,0,0,0,40064,8,42.789893,0.008544,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.006389,32,32,0,0,0,0,0,0,5008,160256,1,32,-1,-1,5008,0,1358602.166667,1260187.481499,3281597,120007,18147561.833333,10042693.755145,38564899,12536304,1
72827004,2412,1,77184,32,32,32,32,0,32,32,32,0,30193.616915,1144784.993607,54465184,0,72827004,30206.140191,1145022.310981,54465184,0,0,0,0,0,0,0,0,0,0,19296,8,33.119583,0.013731,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.013262,32,32,0,0,0,0,0,0,2412,77184,1,32,-1,-1,2412,0,2161943.5,1983329.162318,3564369,759518,34178459,28689761.631133,54465184,13891734,1
71727885,1851,1,59232,32,32,32,32,0,32,32,32,0,38750.883306,716301.323117,15562908,0,71706051,38760.027568,716494.888522,15562908,0,0,0,0,0,0,0,0,0,0,14808,8,25.805863,0.013942,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.017279,32,32,0,0,0,0,0,0,1851,59232,1,32,-1,-1,1851,0,741529.5,1284955.83141,2664532,35977,13736259.8,1349833.183025,15562908,12309006,1
118314464,3089,1,98848,32,32,32,32,0,32,32,32,0,38301.865976,828198.515786,29942204,0,117862394,38167.873705,828299.159644,29942204,0,0,0,0,0,0,0,0,0,0,24712,8,26.108389,0.008452,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.010356,32,32,0,0,0,0,0,0,3089,98848,1,32,-1,-1,3089,0,1794953.5,1477102.766968,3845701,185849,17445576,7492190.098835,29942204,12105458,1
14008647,1630,1,52160,32,32,32,32,0,32,32,32,0,8594.261963,312911.347296,12628626,0,14008646,8599.537139,313007.363035,12628626,0,0,0,0,0,0,0,0,0,0,13040,8,116.356705,0.071384,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.01962,32,32,0,0,0,0,0,0,1630,52160,1,32,-1,-1,1630,0,1310654,0,1310654,1310654,12628626,0,12628626,12628626,1
30292007,34,1,1088,32,32,32,32,0,32,32,32,0,890941.382353,3378050.452649,15434678,0,30292007,917939.606061,3426699.350412,15434678,0,0,0,0,0,0,0,0,0,0,272,8,1.122408,0.033012,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.914286,32,32,0,0,0,0,0,0,34,1088,1,32,-1,-1,34,0,104383,147615.611641,208763,3,14113291.5,1868722.709437,15434678,12791905,1
28140050,891,1,28512,32,32,32,32,0,32,32,32,0,31582.547699,618762.863587,13631497,0,27697499,31120.785393,618957.152611,13631497,0,0,0,0,0,0,0,0,0,0,7128,8,31.663057,0.035537,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.035874,32,32,0,0,0,0,0,0,891,28512,1,32,-1,-1,891,0,947372,273759.218763,1140949,753795,13035893,842311.254604,13631497,12440289,1
35583,38,1,1216,32,32,32,32,0,32,32,32,0,936.394737,5771.325205,35577,0,35583,961.702703,5848.795383,35577,0,0,0,0,0,0,0,0,0,0,304,8,1067.925695,28.103308,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.820513,32,32,0,0,0,0,0,0,38,1216,1,32,-1,-1,38,0,0,0,0,0,0,0,0,0,1
88839183,4846,1,155072,32,32,32,32,0,32,32,32,0,18332.476888,816061.526063,53570847,0,88839183,18336.260681,816145.713464,53570847,0,0,0,0,0,0,0,0,0,0,38768,8,54.548003,0.011256,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.006602,32,32,0,0,0,0,0,0,4846,155072,1,32,-1,-1,4846,0,2449453.666667,1549846.005969,4053307,959949,26691035,23288676.940456,53570847,12566108,1
103595157,2923,1,93536,32,32,32,32,0,32,32,32,0,35441.381115,1107337.157395,54139154,0,103595157,35453.510267,1107526.494587,54139154,0,0,0,0,0,0,0,0,0,0,23384,8,28.215605,0.009653,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.010944,32,32,0,0,0,0,0,0,2923,93536,1,32,-1,-1,2923,0,1392774.5,530642.584123,1907637,661699,24506014.75,19846600.405859,54139154,12046122,1
28330697,4339,1,138848,32,32,32,32,0,32,32,32,0,6529.314819,253935.934088,11852036,0,28330696,6530.819733,253965.188578,11852036,0,0,0,0,0,0,0,0,0,0,34712,8,153.155427,0.035297,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007373,32,32,0,0,0,0,0,0,4339,138848,1,32,-1,-1,4339,0,2282043,1504962.232457,3346212,1217874,11776957,106177.740049,11852036,11701878,1
28518854,3412,1,109184,32,32,32,32,0,32,32,32,0,8358.398007,290340.628037,12059730,0,28518854,8360.848432,290383.161569,12059730,0,0,0,0,0,0,0,0,0,0,27296,8,119.640151,0.035065,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.009376,32,32,0,0,0,0,0,0,3412,109184,1,32,-1,-1,3412,0,2131695.5,776959.73878,2681089,1582302,11950802.5,154046.747815,12059730,11841875,1
103351529,3505,1,112160,32,32,32,32,0,32,32,32,0,29486.884165,780349.87658,29754463,0,103348443,29494.418664,780461.124206,29754463,0,0,0,0,0,0,0,0,0,0,28040,8,33.913383,0.009676,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.009127,32,32,0,0,0,0,0,0,3505,112160,1,32,-1,-1,3505,0,1191495.8,1066182.517858,2912775,71523,19370044.8,8028572.769965,29754463,12367005,1
43410233,2085,1,66720,32,32,32,32,0,32,32,32,0,20820.255635,491101.470515,14685314,0,43410233,20830.246161,491219.127658,14685314,0,0,0,0,0,0,0,0,0,0,16680,8,48.03015,0.023036,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.01534,32,32,0,0,0,0,0,0,2085,66720,1,32,-1,-1,2085,0,1609003,1558102.607469,3119763,7522,12856913.666667,1607808.761221,14685314,11663853,1
28754849,4185,1,133920,32,32,32,32,0,32,32,32,0,6870.931661,253024.957206,11728770,0,28754849,6872.573853,253055.177531,11728770,0,0,0,0,0,0,0,0,0,0,33480,8,145.54067,0.034777,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007645,32,32,0,0,0,0,0,0,4185,133920,1,32,-1,-1,4185,0,2549343,1153984.124761,3365333,1733353,11543026,262681.683929,11728770,11357282,1
100760893,4239,1,135648,32,32,32,32,0,32,32,32,0,23769.967681,674261.982065,29489117,0,100760893,23775.576451,674341.446797,29489117,0,0,0,0,0,0,0,0,0,0,33912,8,42.069893,0.009924,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.007547,32,32,0,0,0,0,0,0,4239,135648,1,32,-1,-1,4239,0,1545119.8,1479481.892108,3599486,176906,18226400,8114550.313513,29489117,11770993,1
88454359,5847,1,187104,32,32,32,32,0,32,32,32,0,15128.161279,552079.771877,29714780,0,88454354,15130.748204,552126.961087,29714780,0,0,0,0,0,0,0,0,0,0,46776,8,66.101887,0.011305,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.005472,32,32,0,0,0,0,0,0,5847,187104,1,32,-1,-1,5847,0,1861030.5,1352687.496574,3437988,412010,19667026.5,8792590.927156,29714780,12057146,1
28762195,283,1,9056,32,32,32,32,0,32,32,32,0,101633.19788,1194639.624257,15375635,0,28762195,101993.599291,1196748.017438,15375635,0,0,0,0,0,0,0,0,0,0,2264,8,9.839305,0.034768,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.112676,32,32,0,0,0,0,0,0,283,9056,1,32,-1,-1,283,0,93500,76974.229986,147929,39071,14186708.5,1681395.980965,15375635,12997782,1
98481038,2253,1,72096,32,32,32,32,0,32,32,32,0,43711.068797,928912.304037,29735139,0,98481026,43730.473357,929118.157648,29735139,0,0,0,0,0,0,0,0,0,0,18024,8,22.877501,0.010154,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.014197,32,32,0,0,0,0,0,0,2253,72096,1,32,-1,-1,2253,0,1647405,1870506.05826,4330081,78947,18378283.6,7985269.236045,29735139,11697552,1
1632,2,1,64,32,32,32,32,0,32,32,32,0,816,451.134126,1135,497,497,497,0,497,497,0,0,0,0,0,0,0,0,0,16,8,1225.490196,612.745098,32,32,32,0,0,0,0,0,0,0,0,0,0,0,42.666667,32,32,0,0,0,0,0,0,2,64,1,32,-1,-1,2,0,0,0,0,0,0,0,0,0,1
12955860,26,1,832,32,32,32,32,0,32,32,32,0,498302.307692,2433676.412321,12419464,0,12424498,496979.92,2483851.05344,12419464,0,0,0,0,0,0,0,0,0,0,208,8,2.006814,0.077185,32,32,32,0,0,0,0,0,0,0,0,0,0,0,33.185185,32,32,0,0,0,0,0,0,26,832,1,32,-1,-1,26,0,531362,0,531362,531362,12419464,0,12419464,12419464,1
116171716,3427,1,109664,32,32,32,32,0,32,32,32,0,33898.954187,1013626.557434,53648643,0,116171716,33908.848803,1013774.355788,53648643,0,0,0,0,0,0,0,0,0,0,27416,8,29.499435,0.008608,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.009335,32,32,0,0,0,0,0,0,3427,109664,1,32,-1,-1,3427,0,2455015.6,1432445.15217,4260962,546835,20779327.6,18381386.652403,53648643,11976628,1
88242872,3810,1,121920,32,32,32,32,0,32,32,32,0,23160.858793,916887.144794,53605949,0,88242872,23166.939354,917007.449656,53605949,0,0,0,0,0,0,0,0,0,0,30480,8,43.176292,0.011332,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.008397,32,32,0,0,0,0,0,0,3810,121920,1,32,-1,-1,3810,0,2415737.666667,1390034.828943,4020266,1577232,26355950,23604315.781156,53605949,12239128,1
101505909,8073,1,258336,32,32,32,32,0,32,32,32,0,12573.505388,433557.039234,23579336,0,101505909,12575.063057,433583.874753,23579336,0,0,0,0,0,0,0,0,0,0,64584,8,79.532316,0.009852,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.003963,32,32,0,0,0,0,0,0,8073,258336,1,32,-1,-1,8073,0,1389836.333333,1316388.271733,3826106,215061,15445690.5,4109904.262826,23579336,12005715,1
