'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Fwd PSH Flags','Bwd PSH Flags','Fwd URG Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Fwd Byts/b Avg','Fwd Pkts/b Avg','Fwd Blk Rate Avg','Bwd Byts/b Avg','Bwd Pkts/b Avg','Bwd Blk Rate Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Fwd Win Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Fwd Seg Size Min','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Comportamento
67261657,10,1,0,0,0,0,0,0,0,0,0,0,6726165.7,10143771.63156,32111300,1004525,66256637,7361848.555556,10545713.488563,32111300,1004525,0,0,0,0,0,0,0,0,0,424,44,0.148673,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11065050,0,11065050,11065050,18732202.333333,12257516.019618,32111300,8043090,1
67261395,10,1,0,0,0,0,0,0,0,0,0,0,6726139.5,10143793.645309,32111363,1004545,66256736,7361859.555556,10545712.082728,32111363,1004545,0,0,0,0,0,0,0,0,0,424,44,0.148674,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064858,0,11064858,11064858,18732179,12257579.026504,32111363,8043047,1
35095989,9,1,0,0,0,0,0,0,0,0,0,0,3899554.333333,5120871.635344,16031941,1001863,34094126,4261765.75,5349771.937718,16031941,1002914,0,0,0,0,0,0,0,0,0,396,44,0.25644,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11035826,0,11035826,11035826,12030081.5,5659483.979612,16031941,8028222,1
67251449,10,1,0,0,0,0,0,0,0,0,0,0,6725144.9,10145614.681416,32119113,1005054,66245306,7360589.555556,10547869.355048,32119113,1005054,0,0,0,0,0,0,0,0,0,424,44,0.148696,0.01487,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11062326,0,11062326,11062326,18729707.666667,12268307.841175,32119113,8028230,1
35091826,9,1,0,0,0,0,0,0,0,0,0,0,3899091.777778,5122948.470364,16044280,1002491,34088501,4261062.625,5352211.290069,16044280,1002491,0,0,0,0,0,0,0,0,0,396,44,0.25647,0.028497,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11032792,0,11032792,11032792,12029517,5677732.284314,16044280,8014754,1
67244263,10,1,0,0,0,0,0,0,0,0,0,0,6724426.3,10147073.385512,32114280,1002073,66241821,7360202.333333,10549223.193014,32114280,1002073,0,0,0,0,0,0,0,0,0,424,44,0.148712,0.014871,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11040989,0,11040989,11040989,18734424.666667,12262447.03439,32114280,8031741,1
35097663,9,1,0,0,0,0,0,0,0,0,0,0,3899740.333333,5119284.467877,16030971,1002235,34093074,4261634.25,5348256.709381,16030971,1002235,0,0,0,0,0,0,0,0,0,396,44,0.256427,0.028492,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11047595,0,11047595,11047595,12025034,5665250.435412,16030971,8019097,1
67261713,10,1,0,0,0,0,0,0,0,0,0,0,6726171.3,10143785.557426,32111292,1004794,66256816,7361868.444444,10545718.868127,32111292,1004794,0,0,0,0,0,0,0,0,0,424,44,0.148673,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064836,0,11064836,11064836,18732292.333333,12257428.615771,32111292,8043251,1
67228834,10,1,0,0,0,0,0,0,0,0,0,0,6722883.4,10142758.508227,32094017,1000960,66223438,7358159.777778,10544892.748099,32094017,1000960,0,0,0,0,0,0,0,0,0,424,44,0.148746,0.014875,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11038791,0,11038791,11038791,18730014.333333,12252080.889042,32094017,8027309,1
67204605,10,1,0,0,0,0,0,0,0,0,0,0,6720460.5,10133926.130202,32057468,1001447,66200652,7355628,10535408.935682,32057468,1001447,0,0,0,0,0,0,0,0,0,424,44,0.148799,0.01488,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11036942,0,11036942,11036942,18722554.333333,12229817.859474,32057468,8029740,1
67192533,10,1,0,0,0,0,0,0,0,0,0,0,6719253.3,10130332.175048,32061829,1001656,66190877,7354541.888889,10531437.619016,32061829,1004246,0,0,0,0,0,0,0,0,0,424,44,0.148826,0.014883,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11048149,0,11048149,11048149,18714794.666667,12229686.098958,32061829,8046565,1
4012064,4,1,0,0,0,0,0,0,0,0,0,0,1003016,1710.095319,1004834,1000941,3011123,1003707.666667,1231.349801,1004834,1002393,0,0,0,0,0,0,0,0,0,176,44,0.996993,0.249248,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,1
67201993,10,1,0,0,0,0,0,0,0,0,0,0,6720199.3,10132173.266782,32053117,1001383,66198033,7355337,10533532.320382,32053117,1001383,0,0,0,0,0,0,0,0,0,424,44,0.148805,0.014881,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11037508,0,11037508,11037508,18721495,12225057.567474,32053117,8036614,1
67152721,10,1,0,0,0,0,0,0,0,0,0,0,6715272.1,10139235.835037,32093566,1000299,66147573,7349730.333333,10541635.175463,32093566,1000299,0,0,0,0,0,0,0,0,0,424,44,0.148914,0.014891,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11016368,0,11016368,11016368,18712117.666667,12261742.18297,32093566,8014780,1
67261062,10,1,0,0,0,0,0,0,0,0,0,0,6726106.2,10143805.1787,32111268,1004427,66256635,7361848.333333,10545709.59041,32111268,1004641,0,0,0,0,0,0,0,0,0,424,44,0.148674,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064461,0,11064461,11064461,18732200.333333,12257517.564704,32111268,8043023,1
67238685,10,1,0,0,0,0,0,0,0,0,0,0,6723868.5,10145066.424235,32105717,1002821,66235864,7359540.444444,10547122.006046,32105717,1003576,0,0,0,0,0,0,0,0,0,424,44,0.148724,0.014872,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11041860,0,11041860,11041860,18732275,12258478.488421,32105717,8028891,1
67261391,10,1,0,0,0,0,0,0,0,0,0,0,6726139.1,10143800.844651,32111263,1004542,66256849,7361872.111111,10545711.087073,32111263,1004781,0,0,0,0,0,0,0,0,0,424,44,0.148674,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064510,0,11064510,11064510,18732293.666667,12257406.557637,32111263,8043259,1
67248651,10,1,0,0,0,0,0,0,0,0,0,0,6724865.1,10146784.728227,32121095,1004446,66244205,7360467.222222,10549028.733071,32121095,1006436,0,0,0,0,0,0,0,0,0,424,44,0.148702,0.01487,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11057097,0,11057097,11057097,18730518,12270642.238854,32121095,8024245,1
35096663,9,1,0,0,0,0,0,0,0,0,0,0,3899629.222222,5120169.088524,16029594,1001241,34094596,4261824.5,5349014.619202,16029594,1001241,0,0,0,0,0,0,0,0,0,396,44,0.256435,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11038892,0,11038892,11038892,12028885.5,5657856.219801,16029594,8028177,1
35096118,9,1,0,0,0,0,0,0,0,0,0,0,3899568.666667,5120823.144567,16031790,1001971,34094147,4261768.375,5349727.044517,16031790,1002999,0,0,0,0,0,0,0,0,0,396,44,0.256439,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11036064,0,11036064,11036064,12030027,5659347.508003,16031790,8028264,1
35092887,9,1,0,0,0,0,0,0,0,0,0,0,3899209.666667,5120057.483647,16033249,1000451,34092436,4261554.5,5348788.341475,16033249,1002405,0,0,0,0,0,0,0,0,0,396,44,0.256462,0.028496,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11039526,0,11039526,11039526,12026680.5,5666143.511277,16033249,8020112,1
35096458,9,1,0,0,0,0,0,0,0,0,0,0,3899606.444444,5120898.745528,16032150,1002146,34094312,4261789,5349821.693158,16032150,1003029,0,0,0,0,0,0,0,0,0,396,44,0.256436,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11036090,0,11036090,11036090,12030184,5659634.593356,16032150,8028218,1
11035583,7,1,0,0,0,0,0,0,0,0,0,0,1576511.857143,1136222.730974,4009723,1002132,10033451,1672241.833333,1213351.966739,4009723,1002425,0,0,0,0,0,0,0,0,0,308,44,0.634312,0.090616,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,1
67258880,10,1,0,0,0,0,0,0,0,0,0,0,6725888,10144280.852427,32115800,1004877,66251996,7361332.888889,10546425.860824,32115800,1004877,0,0,0,0,0,0,0,0,0,424,44,0.148679,0.014868,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11069460,0,11069460,11069460,18729806.666667,12263579.814126,32115800,8035963,1
67247273,10,1,0,0,0,0,0,0,0,0,0,0,6724727.3,10152114.490474,32135542,1002462,66241156,7360128.444444,10554932.154902,32135542,1002462,0,0,0,0,0,0,0,0,0,424,44,0.148705,0.01487,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11044700,0,11044700,11044700,18734191,12282079.026856,32135542,8014522,1
35096501,9,1,0,0,0,0,0,0,0,0,0,0,3899611.222222,5120779.428272,16031840,1002223,34094278,4261784.75,5349697.45206,16031840,1003199,0,0,0,0,0,0,0,0,0,396,44,0.256436,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11036712,0,11036712,11036712,12029894.5,5659605.601978,16031840,8027949,1
67212011,10,1,0,0,0,0,0,0,0,0,0,0,6721201.1,10134929.488239,32061216,1002236,66209775,7356641.666667,10536309.46623,32061216,1002480,0,0,0,0,0,0,0,0,0,424,44,0.148783,0.014878,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11037641,0,11037641,11037641,18724790,12230683.584044,32061216,8032347,1
67194864,10,1,0,0,0,0,0,0,0,0,0,0,6719486.4,10130344.714942,32053266,1001553,66191289,7354587.666667,10531578.292741,32053266,1001553,0,0,0,0,0,0,0,0,0,424,44,0.148821,0.014882,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11039603,0,11039603,11039603,18718420.333333,12222980.973393,32053266,8046290,1
67161514,10,1,0,0,0,0,0,0,0,0,0,0,6716151.4,10138940.553273,32096460,1002665,66158677,7350964.111111,10541075.572779,32096460,1002665,0,0,0,0,0,0,0,0,0,424,44,0.148895,0.014889,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11028142,0,11028142,11028142,18711124,12264474.317735,32096460,8013220,1
7023922,6,1,0,0,0,0,0,0,0,0,0,0,1170653.666667,407907.065859,2003275,1001885,6021373,1204274.6,446662.58438,2003275,1001885,0,0,0,0,0,0,0,0,0,264,44,0.854224,0.142371,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,1
67192057,10,1,0,0,0,0,0,0,0,0,0,0,6719205.7,10130408.216803,32063433,1002396,66187796,7354199.555556,10531719.874136,32063433,1002396,0,0,0,0,0,0,0,0,0,424,44,0.148827,0.014883,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11052415,0,11052415,11052415,18713214,12233000.704998,32063433,8041225,1
67177276,10,1,0,0,0,0,0,0,0,0,0,0,6717727.6,10136188.693218,32088299,1004129,66171323,7352369.222222,10538213.748316,32088299,1004129,0,0,0,0,0,0,0,0,0,424,44,0.14886,0.014886,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11047584,0,11047584,11047584,18709897.333333,12259393.343889,32088299,8013640,1
67194220,10,1,0,0,0,0,0,0,0,0,0,0,6719422,10130385.795228,32053266,1001553,66191289,7354587.666667,10531579.054629,32053266,1001553,0,0,0,0,0,0,0,0,0,424,44,0.148822,0.014882,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11038959,0,11038959,11038959,18718420.333333,12222980.973393,32053266,8046290,1
67164473,10,1,0,0,0,0,0,0,0,0,0,0,6716447.3,10138060.592854,32094395,1001391,66160134,7351126,10540214.173337,32094395,1001391,0,0,0,0,0,0,0,0,0,424,44,0.148888,0.014889,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11034764,0,11034764,11034764,18709903,12264050.971705,32094395,8011602,1
35095884,9,1,0,0,0,0,0,0,0,0,0,0,3899542.666667,5120927.897073,16032155,1001556,34094328,4261791,5349807.775665,16032155,1003070,0,0,0,0,0,0,0,0,0,396,44,0.25644,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11035599,0,11035599,11035599,12030142.5,5659700.354287,16032155,8028130,1
67261222,10,1,0,0,0,0,0,0,0,0,0,0,6726122.2,10143774.383573,32111165,1004495,66256727,7361858.555556,10545680.184699,32111165,1004771,0,0,0,0,0,0,0,0,0,424,44,0.148674,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064483,0,11064483,11064483,18732246.333333,12257360.512454,32111165,8043251,1
67260660,10,1,0,0,0,0,0,0,0,0,0,0,6726066,10143832.270198,32111283,1004039,66256621,7361846.777778,10545712.697395,32111283,1004559,0,0,0,0,0,0,0,0,0,424,44,0.148675,0.014868,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064069,0,11064069,11064069,18732197,12257518.052499,32111283,8043055,1
67244009,10,1,0,0,0,0,0,0,0,0,0,0,6724400.9,10149683.388872,32122516,1001097,66241242,7360138,10552073.887515,32122516,1001097,0,0,0,0,0,0,0,0,0,424,44,0.148712,0.014871,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11038451,0,11038451,11038451,18735186,12269662.138511,32122516,8025409,1
35096034,9,1,0,0,0,0,0,0,0,0,0,0,3899559.333333,5120816.25333,16031772,1001785,34094249,4261781.125,5349704.126734,16031772,1003140,0,0,0,0,0,0,0,0,0,396,44,0.256439,0.028493,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11036127,0,11036127,11036127,12029953.5,5659425.996856,16031772,8028135,1
35097140,9,1,0,0,0,0,0,0,0,0,0,0,3899682.222222,5120758.506645,16031799,1002968,34094172,4261771.5,5349733.224605,16031799,1002999,0,0,0,0,0,0,0,0,0,396,44,0.256431,0.028492,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11037055,0,11037055,11037055,12030042.5,5659338.315615,16031799,8028286,1
67260618,10,1,0,0,0,0,0,0,0,0,0,0,6726061.8,10143834.320716,32111268,1003983,66256635,7361848.333333,10545711.012647,32111268,1004641,0,0,0,0,0,0,0,0,0,424,44,0.148675,0.014868,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064017,0,11064017,11064017,18732200.333333,12257522.459231,32111268,8043008,1
67261251,10,1,0,0,0,0,0,0,0,0,0,0,6726125.1,10143802.747135,32111363,1004514,66256737,7361859.666667,10545712.090834,32111363,1004544,0,0,0,0,0,0,0,0,0,424,44,0.148674,0.014867,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11064713,0,11064713,11064713,18732179.333333,12257578.590483,32111363,8043048,1
67251414,10,1,0,0,0,0,0,0,0,0,0,0,6725141.4,10145964.15077,32120085,1004651,66245475,7360608.333333,10548232.41612,32120085,1004651,0,0,0,0,0,0,0,0,0,424,44,0.148696,0.01487,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11060642,0,11060642,11060642,18730257.333333,12268730.123381,32120085,8028334,1
67241889,10,1,0,0,0,0,0,0,0,0,0,0,6724188.9,10147161.032662,32114250,1002025,66239864,7359984.888889,10549304.506999,32114250,1002374,0,0,0,0,0,0,0,0,0,424,44,0.148717,0.014872,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11038619,0,11038619,11038619,18734423.333333,12262369.908831,32114250,8031918,1
35097279,9,1,0,0,0,0,0,0,0,0,0,0,3899697.666667,5119292.291856,16030918,1002235,34093021,4261627.625,5348240.18232,16030918,1002235,0,0,0,0,0,0,0,0,0,396,44,0.25643,0.028492,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11047264,0,11047264,11047264,12025007.5,5665212.958753,16030918,8019097,1
67224220,10,1,0,0,0,0,0,0,0,0,0,0,6722422,10140021.193033,32082269,1001200,66221920,7357991.111111,10541732.184552,32082269,1001200,0,0,0,0,0,0,0,0,0,424,44,0.148756,0.014876,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11040907,0,11040907,11040907,18727771,12245379.262432,32082269,8026550,1
67192360,10,1,0,0,0,0,0,0,0,0,0,0,6719236,10130343.070917,32061829,1001409,66190951,7354550.111111,10531432.089407,32061829,1004246,0,0,0,0,0,0,0,0,0,424,44,0.148826,0.014883,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11047975,0,11047975,11047975,18714795,12229685.662796,32061829,8046566,1
67203736,10,1,0,0,0,0,0,0,0,0,0,0,6720373.6,10132601.023239,32053131,1000866,66199779,7355531,10533981.846954,32053131,1000866,0,0,0,0,0,0,0,0,0,424,44,0.148801,0.01488,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11035263,0,11035263,11035263,18722824.333333,12224324.742222,32053131,8037558,1
5012115,5,1,0,0,0,0,0,0,0,0,0,0,1002423,1596.574458,1004327,1000179,4009442,1002360.5,1836.488951,1004327,1000179,0,0,0,0,0,0,0,0,0,220,44,0.997583,0.199517,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,1
67260493,10,1,0,0,0,0,0,0,0,0,0,0,6726049.3,10143838.850141,32111249,1003658,66256835,7361870.555556,10545692.363159,32111249,1004788,0,0,0,0,0,0,0,0,0,424,44,0.148676,0.014868,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11063743,0,11063743,11063743,18732250,12257426.438545,32111249,8043214,1
67187089,10,1,0,0,0,0,0,0,0,0,0,0,6718708.9,10132322.601083,32077019,1004104,66182985,7353665,10533817.086106,32077019,1004744,0,0,0,0,0,0,0,0,0,424,44,0.148838,0.014884,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11060194,0,11060194,11060194,18708965,12248075.994584,32077019,8026599,1
67542970,10,1,0,0,0,0,0,0,0,0,0,0,6754297,10185009.927568,32218976,1006134,66536836,7392981.777778,10588302.525305,32218976,1007086,0,0,0,0,0,0,0,0,0,424,44,0.148054,0.014805,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11087400,0,11087400,11087400,18818523.333333,12288837.574031,32218976,8076462,1
67495348,10,1,0,0,0,0,0,0,0,0,0,0,6749534.8,10167474.227489,32162212,1007763,66487585,7387509.444444,10569808.07107,32162212,1008509,0,0,0,0,0,0,0,0,0,424,44,0.148158,0.014816,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11102530,0,11102530,11102530,18797606,12256635.644148,32162212,8082240,1
67419243,10,1,0,0,0,0,0,0,0,0,0,0,6741924.3,10159481.322557,32156254,1008508,66409362,7378818,10561892.136542,32156254,1008508,0,0,0,0,0,0,0,0,0,424,44,0.148326,0.014833,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11110257,0,11110257,11110257,18769662,12269071.641744,32156254,8060213,1
67364379,10,1,0,0,0,0,0,0,0,0,0,0,6736437.9,10162047.779868,32169055,1006335,66358044,7373116,10564815.577254,32169055,1006982,0,0,0,0,0,0,0,0,0,424,44,0.148446,0.014845,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11081647,0,11081647,11081647,18760910.666667,12286649.087879,32169055,8040871,1
102101975,1,1,157,258,157,157,157,0,258,258,258,0,102101975,0,102101975,102101975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.009794,0.009794,157,258,224.333333,58.312377,3400.333333,0,0,0,0,0,0,0,0,1,336.5,157,258,0,0,0,0,0,0,1,157,1,258,-1,-1,1,0,0,0,0,0,102101975,0,102101975,102101975,1
67603531,10,1,0,0,0,0,0,0,0,0,0,0,6760353.1,10203740.097278,32297339,1006272,66595441,7399493.444444,10608261.954513,32297339,1006272,0,0,0,0,0,0,0,0,0,424,44,0.147921,0.014792,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11104875,0,11104875,11104875,18832885.333333,12338998.676863,32297339,8065531,1
35187037,9,1,0,0,0,0,0,0,0,0,0,0,3909670.777778,5139995.877715,16091169,1002627,34183840,4272980,5369928.470326,16091169,1002627,0,0,0,0,0,0,0,0,0,396,44,0.255776,0.02842,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,65535,0,0,11048465,0,11048465,11048465,12069286,5687801.484878,16091169,8047403,1
19104812,8,1,0,0,0,0,0,0,0,0,0,0,2388101.5,2518463.312636,8046806,1002318,18098903,2585557.571429,2652521.561068,8046806,1002318,0,0,0,0,0,0,0,0,0,352,44,0.418743,0.052343,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,65535,0,0,11058006,0,11058006,11058006,8046806,0,8046806,8046806,1
67592682,10,1,0,0,0,0,0,0,0,0,0,0,6759268.2,10205520.179375,32295944,1004040,66586085,7398453.888889,10610157.445494,32295944,1004040,0,0,0,0,0,0,0,0,0,424,44,0.147945,0.014795,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11085373,0,11085373,11085373,18835769.666667,12338792.901465,32295944,8060489,1
67562784,10,1,0,0,0,0,0,0,0,0,0,0,6756278.4,10194109.934022,32252795,1006414,66554912,7394990.222222,10598131.585663,32252795,1006414,0,0,0,0,0,0,0,0,0,424,44,0.14801,0.014801,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11090299,0,11090299,11090299,18824161.666667,12314499.723783,32252795,8060060,1
11060239,7,1,0,0,0,0,0,0,0,0,0,0,1580034.142857,1139403.848896,4020625,1003833,10054985,1675830.833333,1216882.289888,4020625,1003833,0,0,0,0,0,0,0,0,0,308,44,0.632898,0.090414,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,1
67572082,10,1,0,0,0,0,0,0,0,0,0,0,6757208.2,10200512.331057,32280355,1004613,66565395,7396155,10604900.371725,32280355,1004613,0,0,0,0,0,0,0,0,0,424,44,0.14799,0.014799,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11084484,0,11084484,11084484,18829199.333333,12329544.476471,32280355,8064132,1
67588348,10,1,0,0,0,0,0,0,0,0,0,0,6758834.8,10204645.392613,32292945,1005195,66579371,7397707.888889,10609422.664353,32292945,1005195,0,0,0,0,0,0,0,0,0,424,44,0.147954,0.014795,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,65535,0,0,11084034,0,11084034,11084034,18834771.333333,12336515.819812,32292945,8062444,1
